199701,55.47,99.58,168.08,216.9,284.92,362.61,437.32,542.38,666.98,791.9,979.03,1219.36,1605.2,2011.5,2626.72,3478.75,4993.84,7643.95,14397.15,170404.58
199702,53.39,105.8,162.67,212.87,281.65,360.76,435.03,527.67,647.99,784.41,955.16,1190.42,1605.36,2020.97,2659.82,3400.16,5087.77,7654.79,14982.14,169375.56
199703,51.07,101.31,154.53,202.37,265.28,345.34,412.51,505.73,626.49,741.17,917.19,1155.38,1539.98,1932.03,2528.59,3350.09,4777.31,7505.19,14230.92,163407.28
199704,49.12,94.53,148.65,198.85,268.42,342.82,418.41,496.4,629.12,748.93,922.63,1164.86,1552.03,1952.02,2536.73,3382.6,5017.3,7623.52,15107.96,182060.31
199705,54.37,105.63,164.65,220.2,294.54,371.84,463.45,550.91,687.6,809.4,977.54,1236.22,1655.54,2103.45,2676.36,3646.17,5253.58,8164.65,15324.22,197207.94
199706,56.41,111.59,172.72,236.56,300.4,385.35,485.73,595.98,705.2,844.82,1027.76,1266.85,1667.3,2155.71,2782.7,3591.75,5360.22,8308.64,16181,212314.97
199707,61.26,120.31,184.62,243.56,317.83,410.75,507.58,613.02,736.7,895.89,1064.38,1316.59,1734.8,2314.43,2971.77,3971.91,5740.96,8734.51,17624.92,229034.56
199708,65.49,128.11,192.12,258.91,318.76,422.58,516.07,626.46,767.03,899.67,1069.14,1324.24,1754.8,2323.1,2949.35,3994.93,5738.03,8472.51,17031.8,204334.77
199709,70.25,135.73,207.91,270.25,340.52,443.29,554.38,669.95,809.08,968.62,1154.66,1392.26,1858.34,2463.16,3098.93,4152,5848.84,8915.58,17384.82,222298.25
199710,71.03,137.88,199.17,259.76,328.59,430.37,532.76,639.96,780.82,918.43,1092.08,1351.32,1760.83,2321.39,2952.78,3927.03,5665.06,8711.25,16398.59,211499.92
199711,70.77,132.26,195.79,254.81,328.47,424.67,534.45,622.41,765.67,915.2,1090.43,1364.93,1774.7,2320.63,2932.9,4021.45,5687.21,9171.75,17458.71,241772.64
199712,68.33,127.61,191.71,258.57,342.93,430.41,516.82,638.45,782.11,944.91,1112.43,1398.73,1807.63,2364.46,2976.7,4015.82,5907.47,9221.34,18055.87,240136.28
199801,66.91,126.37,188.2,255.14,334.7,428.97,510.79,616.65,762.65,916.95,1090.43,1370.4,1777.3,2285.35,2960.99,3959.2,5789.33,8918.26,17975.45,253636.27
199802,66.48,133.02,204.31,275,357.2,457.12,548.95,675.21,815.34,969.48,1164.26,1501.3,1929.97,2445.26,3184.53,4268.17,6322.46,9605.37,20012.93,254454.45
199803,77.88,144.27,212.2,283.69,370.67,472.07,569.34,694.18,845.26,1008.13,1247.35,1591.5,1987.54,2528.64,3366.04,4505.39,6455.55,10198.76,21099.71,281006.59
199804,79.34,147.44,213.37,288.72,380.57,474.46,569.69,702.45,850.97,1031.59,1244.09,1601.21,1968.97,2538.96,3337.46,4561.32,6524.4,10273.69,21142.41,277746.16
199805,76.72,141.28,201.16,273.22,357.79,449.06,548.55,669.14,815.82,978.52,1195.07,1482.63,1924.88,2441.42,3202.45,4354.67,6439.43,10081.83,20622.12,271637.59
199806,70,134.44,191.09,259.99,345.9,438.59,534.51,660.78,808.16,959.76,1187.7,1471.7,1864.61,2383.9,3192.88,4415.08,6495.59,10105.39,21766.58,296072.75
199807,64.8,121.01,181.7,249.52,308.71,397.51,489.38,599.88,717.22,876.73,1062.34,1368.13,1741.09,2226.51,2916.95,4095.57,6274.31,9840.07,21739.08,291389.34
199808,52.04,100.62,146.04,196.02,248.55,318.54,390.27,469.12,578.34,718.29,873.14,1106.55,1414.98,1831.78,2431.22,3520.08,5410.76,8191.93,18435.02,260294.72
199809,54.5,101.05,148.32,198.92,262.82,325.22,403.27,483.33,602.22,744.94,891.83,1108.71,1457.53,1951.8,2629.44,3610.5,5491.12,8705.84,19854.75,258871.23
199810,55.73,99.48,152.57,193.96,263.2,332.3,418.32,513.92,635.56,759.2,924.58,1178.44,1572.15,2067.16,2702.54,4013.26,5915.81,9341.39,21204.54,284697.34
199811,56.39,104.17,151.98,202.26,278.67,348.06,423.19,531.19,653.96,801.27,992.42,1233.56,1606.05,2137.07,2787.86,4100.63,5965.76,9720.17,21343.45,296143.97
199812,55.42,101.28,150.98,209.92,279.06,356.3,435.09,536.96,662.97,817.4,1022.72,1293.47,1623.89,2143.74,2917.04,4205.12,6015.14,10048.35,22943.38,334237.16
